NO2_t-1,NO2_t-2,NO2_t-3,NO2
0.6418202568046242,-0.3594984674236705,-0.4952230698793428,4.462181186681846e-05
0.47349626851951787,0.6421088256083148,-0.35893375406593964,4.1983104893006384e-05
0.30517228023441156,0.4739826760662969,0.6421848212225021,2.3211616280605085e-05
-0.8922671704686393,0.3058565265242789,0.474140706059633,6.12930398347089e-05
1.5369593998999322,-0.8901755198137432,0.3060965908967639,4.427604017109843e-05
0.4514393779904352,1.5361958714668391,-0.8893518713490111,2.725904050748796e-05
-0.6340806439190613,0.4519517099912577,1.5358356120670869,4.340234772826079e-05
0.3957062488584311,-0.6322924514843233,0.45212048963079066,1.8329926660953788e-05
-1.2036717616205745,0.39628408650897223,-0.6315946328055052,2.4168783966160845e-05
-0.8312091280678144,-1.2012141031640982,0.3964800282463912,2.9528356662922303e-05
-0.489320217788571,-0.8291892416723509,-1.2002386885574186,3.488792935968377e-05
-0.14743130750932704,-0.4877021687840497,-0.8283953504552424,5.466123366204556e-05
1.1139142965234856,-0.14621509589574813,-0.4870749005466982,7.443453796440735e-05
2.375259900556298,1.1136479919999158,-0.14575445063815357,6.061566182324896e-05
1.4937492331034077,2.3735110798955796,1.1134939078622936,4.679678568209056e-05
0.6122385656505165,1.4930364915199774,2.372742266362741,2.3213461645354982e-05
-0.8921494540425161,0.6125619031443742,1.4926972910271712,2.3048201910569333e-05
-0.9026914270384312,-0.8900579417450224,0.6126523156916006,4.095166877959855e-05
0.23937663032210696,-0.9005875242866211,-0.8892343506505679,2.79506766673876e-05
-0.5899609451302582,0.24013820919428747,-0.8997587954561936,2.957731339847669e-05
-0.48619725147828424,-0.5882246085589817,0.24041033973479897,3.120395012956578e-05
-0.3824335578263101,-0.4845828730363241,-0.5875482920566225,5.530780799745117e-05
1.1551594866633494,-0.38094113751366626,-0.48395712680783765,4.510440703597851e-05
0.5042811735530581,1.1548447048154313,-0.38036596155905256,2.006139766308479e-05
-1.0932206552373402,0.5047313982183597,1.1546705194218891,5.216341378400102e-05
0.9545775425515692,-1.0908928149267039,0.5048744248803387,2.52642475970788e-05
-0.7613291416928947,0.9544985136709708,-1.0899712297713744,2.815250481944532e-05
-0.5770862607337982,-0.7593913883838218,0.954422083893971,3.1040762041811835e-05
-0.39284337977470224,-0.5753650563573124,-0.7586315538769636,3.392901926417835e-05
-0.20860049881560602,-0.39133872433080336,-0.5746950144611572,3.681727648654487e-05
-0.02435761785650982,-0.20731239230429413,-0.3907584750453514,3.970553370891139e-05
0.15988526310258638,-0.023286060277784917,-0.20682193562954526,3.604101584642194e-05
-0.07387554015368514,0.1607402717487243,-0.022885396213739136,4.812391944142291e-05
0.6968968659376092,-0.07274578193696782,0.16105114320206698,6.020682303642389e-05
1.467669272028904,0.6971207007290212,-0.07232098481824709,2.907567250076681e-05
-0.5181970898185991,1.4669871833950108,0.69716985420691,1.556825100124115e-05
-1.379839962942742,-0.5165451005294818,1.4666606932320674,1.997931644837081e-05
-1.0984566429999312,-1.3771752460873006,-0.5159037588597403,2.4390381895500468e-05
-0.8170733230571202,-1.0961226485977222,-1.3761139741457962,3.333120366733056e-05
-0.24673535293890733,-0.8150700511081438,-1.09519851163139,1.870188134489581e-05
-1.1799446496358748,-0.2454024248208567,-0.8142830491169837,2.272206256748177e-05
-0.9234959633169989,-1.1775148787197307,-0.24489338274355285,2.674224379006773e-05
